lesson_id,method,stage,lesson_order,title_en,title_zhHant,introduced_keys,reviewed_keys,active_keys,character_id,character,code_point,frequency_rank,frequency_count,cangjie_code,quick_code,jyutping,definition_en,activity_keyboard_explore,activity_root_recognition,activity_guided_typing,activity_character_build,minimum_accuracy,minimum_questions,prerequisites,estimated_minutes,accessibility_notes
cj-098,cangjie,2,98,Lesson 98,第98課,M;W;K;S;H;G;A;U;B;T;V;N;E;P;O;R;C;F;Q,M;S;H;A;T;N;P;R;B;F,A;B;C;E;F;G;H;K;M;N;O;P;Q;R;S;T;U;V;W,u52d8,勘,U+52D8,,,TVKS,TS,ham3,investigate; compare; collate,1,2,6,2,0.8,12,cj-097,10,
cj-098,cangjie,2,98,Lesson 98,第98課,M;W;K;S;H;G;A;U;B;T;V;N;E;P;O;R;C;F;Q,M;S;H;A;T;N;P;R;B;F,A;B;C;E;F;G;H;K;M;N;O;P;Q;R;S;T;U;V;W,u52d9,務,U+52D9,,,NHHES,NS,mou6,"affairs, business; must, should",1,2,6,2,0.8,12,cj-097,10,
cj-098,cangjie,2,98,Lesson 98,第98課,M;W;K;S;H;G;A;U;B;T;V;N;E;P;O;R;C;F;Q,M;S;H;A;T;N;P;R;B;F,A;B;C;E;F;G;H;K;M;N;O;P;Q;R;S;T;U;V;W,u52da,勚,U+52DA,,,POKS,PS,ji6,work hard; belabored; toil,1,2,6,2,0.8,12,cj-097,10,
cj-098,cangjie,2,98,Lesson 98,第98課,M;W;K;S;H;G;A;U;B;T;V;N;E;P;O;R;C;F;Q,M;S;H;A;T;N;P;R;B;F,A;B;C;E;F;G;H;K;M;N;O;P;Q;R;S;T;U;V;W,u52db,勛,U+52DB,,,RCKS,RS,fan1,meritorious deed; merits; rank,1,2,6,2,0.8,12,cj-097,10,
cj-098,cangjie,2,98,Lesson 98,第98課,M;W;K;S;H;G;A;U;B;T;V;N;E;P;O;R;C;F;Q,M;S;H;A;T;N;P;R;B;F,A;B;C;E;F;G;H;K;M;N;O;P;Q;R;S;T;U;V;W,u52dd,勝,U+52DD,,,BFQS,BS,sing3,"victory; excel, be better than",1,2,6,2,0.8,12,cj-097,10,
cj-098,cangjie,2,98,Lesson 98,第98課,M;W;K;S;H;G;A;U;B;T;V;N;E;P;O;R;C;F;Q,M;S;H;A;T;N;P;R;B;F,A;B;C;E;F;G;H;K;M;N;O;P;Q;R;S;T;U;V;W,u52de,勞,U+52DE,,,FFBKS,FS,lou4,"labor, toil, do manual work",1,2,6,2,0.8,12,cj-097,10,
cj-099,cangjie,2,99,Lesson 99,第99課,T;A;K;S;H;G;I;Q;C;M;N;V;D;O;P;Y,T;S;G;Q;N;V;O;P;Y,A;C;D;G;H;I;K;M;N;O;P;Q;S;T;V;Y,u52df,募,U+52DF,,,TAKS,TS,mou6,"levy, raise; summon; recruit",1,2,6,2,0.8,12,cj-098,10,
cj-099,cangjie,2,99,Lesson 99,第99課,T;A;K;S;H;G;I;Q;C;M;N;V;D;O;P;Y,T;S;G;Q;N;V;O;P;Y,A;C;D;G;H;I;K;M;N;O;P;Q;S;T;V;Y,u52e0,勠,U+52E0,,,SHKS,SS,luk6,"join forces, unite",1,2,6,2,0.8,12,cj-098,10,
cj-099,cangjie,2,99,Lesson 99,第99課,T;A;K;S;H;G;I;Q;C;M;N;V;D;O;P;Y,T;S;G;Q;N;V;O;P;Y,A;C;D;G;H;I;K;M;N;O;P;Q;S;T;V;Y,u52e2,勢,U+52E2,,,GIKS,GS,sai3,"power, force; tendency",1,2,6,2,0.8,12,cj-098,10,
cj-099,cangjie,2,99,Lesson 99,第99課,T;A;K;S;H;G;I;Q;C;M;N;V;D;O;P;Y,T;S;G;Q;N;V;O;P;Y,A;C;D;G;H;I;K;M;N;O;P;Q;S;T;V;Y,u52e3,勣,U+52E3,,,QCKS,QS,zik1,"achievements, conduct deserving",1,2,6,2,0.8,12,cj-098,10,
cj-099,cangjie,2,99,Lesson 99,第99課,T;A;K;S;H;G;I;Q;C;M;N;V;D;O;P;Y,T;S;G;Q;N;V;O;P;Y,A;C;D;G;H;I;K;M;N;O;P;Q;S;T;V;Y,u52e4,勤,U+52E4,,,TMKS,TS,kan4,"industrious, diligent, attentive",1,2,6,2,0.8,12,cj-098,10,
cj-099,cangjie,2,99,Lesson 99,第99課,T;A;K;S;H;G;I;Q;C;M;N;V;D;O;P;Y,T;S;G;Q;N;V;O;P;Y,A;C;D;G;H;I;K;M;N;O;P;Q;S;T;V;Y,u52e5,勥,U+52E5,,,NIKS,NS,koeng5,to force; tough,1,2,6,2,0.8,12,cj-098,10,
cj-099,cangjie,2,99,Lesson 99,第99課,T;A;K;S;H;G;I;Q;C;M;N;V;D;O;P;Y,T;S;G;Q;N;V;O;P;Y,A;C;D;G;H;I;K;M;N;O;P;Q;S;T;V;Y,u52e6,勦,U+52E6,,,VDKS,VS,ziu2,"destroy, exterminate, annihilate",1,2,6,2,0.8,12,cj-098,10,
cj-099,cangjie,2,99,Lesson 99,第99課,T;A;K;S;H;G;I;Q;C;M;N;V;D;O;P;Y,T;S;G;Q;N;V;O;P;Y,A;C;D;G;H;I;K;M;N;O;P;Q;S;T;V;Y,u52e7,勧,U+52E7,,,OGKS,OS,hyun3,"recommend, advise, urge",1,2,6,2,0.8,12,cj-098,10,
cj-099,cangjie,2,99,Lesson 99,第99課,T;A;K;S;H;G;I;Q;C;M;N;V;D;O;P;Y,T;S;G;Q;N;V;O;P;Y,A;C;D;G;H;I;K;M;N;O;P;Q;S;T;V;Y,u52e9,勩,U+52E9,,,PCKS,PS,ji6,work hard; belabored; toil,1,2,6,2,0.8,12,cj-098,10,
cj-099,cangjie,2,99,Lesson 99,第99課,T;A;K;S;H;G;I;Q;C;M;N;V;D;O;P;Y,T;S;G;Q;N;V;O;P;Y,A;C;D;G;H;I;K;M;N;O;P;Q;S;T;V;Y,u52ef,勯,U+52EF,,,YMKS,YS,daan1,exhausted,1,2,6,2,0.8,12,cj-098,10,
cj-100,cangjie,2,100,Lesson 100,第100課,K;S;W;P;T;B;H;F;M;Y;V;G;I,K;P;T;S;H;F;M;Y;I,B;F;G;H;I;K;M;P;S;T;V;W;Y,u52f0,勰,U+52F0,,,KSWP,KP,hip3,"peaceful, harmonious",1,2,6,2,0.8,12,cj-099,10,
cj-100,cangjie,2,100,Lesson 100,第100課,K;S;W;P;T;B;H;F;M;Y;V;G;I,K;P;T;S;H;F;M;Y;I,B;F;G;H;I;K;M;P;S;T;V;W;Y,u52f1,勱,U+52F1,,,TBKS,TS,maai6,"put forth effort, strive forward",1,2,6,2,0.8,12,cj-099,10,
cj-100,cangjie,2,100,Lesson 100,第100課,K;S;W;P;T;B;H;F;M;Y;V;G;I,K;P;T;S;H;F;M;Y;I,B;F;G;H;I;K;M;P;S;T;V;W;Y,u52f2,勲,U+52F2,,,HSF,HF,fan1,meritorious deed; merits; rank,1,2,6,2,0.8,12,cj-099,10,
cj-100,cangjie,2,100,Lesson 100,第100課,K;S;W;P;T;B;H;F;M;Y;V;G;I,K;P;T;S;H;F;M;Y;I,B;F;G;H;I;K;M;P;S;T;V;W;Y,u52f3,勳,U+52F3,,,HFKS,HS,fan1,meritorious deed; merits; rank,1,2,6,2,0.8,12,cj-099,10,
cj-100,cangjie,2,100,Lesson 100,第100課,K;S;W;P;T;B;H;F;M;Y;V;G;I,K;P;T;S;H;F;M;Y;I,B;F;G;H;I;K;M;P;S;T;V;W;Y,u52f5,勵,U+52F5,,,MBKS,MS,lai6,strive; encourage,1,2,6,2,0.8,12,cj-099,10,
cj-100,cangjie,2,100,Lesson 100,第100課,K;S;W;P;T;B;H;F;M;Y;V;G;I,K;P;T;S;H;F;M;Y;I,B;F;G;H;I;K;M;P;S;T;V;W;Y,u52f7,勷,U+52F7,,,YVKS,YS,joeng4,"urgent; in haste, hurriedly; help",1,2,6,2,0.8,12,cj-099,10,
cj-100,cangjie,2,100,Lesson 100,第100課,K;S;W;P;T;B;H;F;M;Y;V;G;I,K;P;T;S;H;F;M;Y;I,B;F;G;H;I;K;M;P;S;T;V;W;Y,u52f8,勸,U+52F8,,,TGKS,TS,hyun3,"recommend, advise, urge",1,2,6,2,0.8,12,cj-099,10,
cj-100,cangjie,2,100,Lesson 100,第100課,K;S;W;P;T;B;H;F;M;Y;V;G;I,K;P;T;S;H;F;M;Y;I,B;F;G;H;I;K;M;P;S;T;V;W;Y,u52f9,勹,U+52F9,,,HS,HS,baau1,wrap; Kangxi radical 20,1,2,6,2,0.8,12,cj-099,10,
cj-100,cangjie,2,100,Lesson 100,第100課,K;S;W;P;T;B;H;F;M;Y;V;G;I,K;P;T;S;H;F;M;Y;I,B;F;G;H;I;K;M;P;S;T;V;W;Y,u52fa,勺,U+52FA,,,PI,PI,zoek3,"spoon, ladle; unit of volume",1,2,6,2,0.8,12,cj-099,10,
cj-100,cangjie,2,100,Lesson 100,第100課,K;S;W;P;T;B;H;F;M;Y;V;G;I,K;P;T;S;H;F;M;Y;I,B;F;G;H;I;K;M;P;S;T;V;W;Y,u52fb,勻,U+52FB,,,PMM,PM,wan4,"equal, impartially, uniform, even",1,2,6,2,0.8,12,cj-099,10,
cj-101,cangjie,2,101,Lesson 101,第101課,P;K;N;O;I;H;M;V;Y;R;U,P;N;O;I;H;M;K;V;U,H;I;K;M;N;O;P;R;U;V;Y,u52fc,勼,U+52FC,,,PKN,PN,gau1,"to hook, entice, inveigle; surname",1,2,6,2,0.8,12,cj-100,10,
cj-101,cangjie,2,101,Lesson 101,第101課,P;K;N;O;I;H;M;V;Y;R;U,P;N;O;I;H;M;K;V;U,H;I;K;M;N;O;P;R;U;V;Y,u52fd,勽,U+52FD,,,PO,PO,bou6,to incubate; to brood; to hatch,1,2,6,2,0.8,12,cj-100,10,
cj-101,cangjie,2,101,Lesson 101,第101課,P;K;N;O;I;H;M;V;Y;R;U,P;N;O;I;H;M;K;V;U,H;I;K;M;N;O;P;R;U;V;Y,u52fe,勾,U+52FE,,,PI,PI,ngau1,"hook, join, connect; entice",1,2,6,2,0.8,12,cj-100,10,
cj-101,cangjie,2,101,Lesson 101,第101課,P;K;N;O;I;H;M;V;Y;R;U,P;N;O;I;H;M;K;V;U,H;I;K;M;N;O;P;R;U;V;Y,u52ff,勿,U+52FF,,,PHH,PH,mat6,"must not, do not; without, never",1,2,6,2,0.8,12,cj-100,10,
cj-101,cangjie,2,101,Lesson 101,第101課,P;K;N;O;I;H;M;V;Y;R;U,P;N;O;I;H;M;K;V;U,H;I;K;M;N;O;P;R;U;V;Y,u5300,匀,U+5300,,,PIM,PM,wan4,equal,1,2,6,2,0.8,12,cj-100,10,
cj-101,cangjie,2,101,Lesson 101,第101課,P;K;N;O;I;H;M;V;Y;R;U,P;N;O;I;H;M;K;V;U,H;I;K;M;N;O;P;R;U;V;Y,u5301,匁,U+5301,,,PK,PK,jan6,Japanese unit of weight (1/1000 of a kan),1,2,6,2,0.8,12,cj-100,10,
cj-101,cangjie,2,101,Lesson 101,第101課,P;K;N;O;I;H;M;V;Y;R;U,P;N;O;I;H;M;K;V;U,H;I;K;M;N;O;P;R;U;V;Y,u5302,匂,U+5302,,,PP,PP,hung1,"fragrance, smell",1,2,6,2,0.8,12,cj-100,10,
cj-101,cangjie,2,101,Lesson 101,第101課,P;K;N;O;I;H;M;V;Y;R;U,P;N;O;I;H;M;K;V;U,H;I;K;M;N;O;P;R;U;V;Y,u5303,匃,U+5303,,,PVO,PO,koi3,beggar; beg; give,1,2,6,2,0.8,12,cj-100,10,
cj-101,cangjie,2,101,Lesson 101,第101課,P;K;N;O;I;H;M;V;Y;R;U,P;N;O;I;H;M;K;V;U,H;I;K;M;N;O;P;R;U;V;Y,u5304,匄,U+5304,,,PYV,PV,koi3,to beg for alms; a beggar,1,2,6,2,0.8,12,cj-100,10,
cj-101,cangjie,2,101,Lesson 101,第101課,P;K;N;O;I;H;M;V;Y;R;U,P;N;O;I;H;M;K;V;U,H;I;K;M;N;O;P;R;U;V;Y,u5305,包,U+5305,,,PRU,PU,baau1,"wrap, pack, bundle; package",1,2,6,2,0.8,12,cj-100,10,
cj-102,cangjie,2,102,Lesson 102,第102課,P;K;U;M;F;J;D;O;I;B;S;R;W;H,P;K;J;D;U;B;W;H;O,B;D;F;H;I;J;K;M;O;P;R;S;U;W,u5306,匆,U+5306,,,PKK,PK,cung1,"hastily, in haste, hurriedly",1,2,6,2,0.8,12,cj-101,10,
cj-102,cangjie,2,102,Lesson 102,第102課,P;K;U;M;F;J;D;O;I;B;S;R;W;H,P;K;J;D;U;B;W;H;O,B;D;F;H;I;J;K;M;O;P;R;S;U;W,u5308,匈,U+5308,,,PUK,PK,hung1,"breast, chest, thorax; clamor; the Hsiung Nu 'Huns'",1,2,6,2,0.8,12,cj-101,10,
cj-102,cangjie,2,102,Lesson 102,第102課,P;K;U;M;F;J;D;O;I;B;S;R;W;H,P;K;J;D;U;B;W;H;O,B;D;F;H;I;J;K;M;O;P;R;S;U;W,u5309,匉,U+5309,,,PMFJ,PJ,ping1,noise of waters,1,2,6,2,0.8,12,cj-101,10,
cj-102,cangjie,2,102,Lesson 102,第102課,P;K;U;M;F;J;D;O;I;B;S;R;W;H,P;K;J;D;U;B;W;H;O,B;D;F;H;I;J;K;M;O;P;R;S;U;W,u530a,匊,U+530A,,,PFD,PD,guk1,handful,1,2,6,2,0.8,12,cj-101,10,
cj-102,cangjie,2,102,Lesson 102,第102課,P;K;U;M;F;J;D;O;I;B;S;R;W;H,P;K;J;D;U;B;W;H;O,B;D;F;H;I;J;K;M;O;P;R;S;U;W,u530b,匋,U+530B,,,POJU,PU,tou4,pottery,1,2,6,2,0.8,12,cj-101,10,
cj-102,cangjie,2,102,Lesson 102,第102課,P;K;U;M;F;J;D;O;I;B;S;R;W;H,P;K;J;D;U;B;W;H;O,B;D;F;H;I;J;K;M;O;P;R;S;U;W,u530d,匍,U+530D,,,PIJB,PB,pou4,crawl; lie prostrate,1,2,6,2,0.8,12,cj-101,10,
cj-102,cangjie,2,102,Lesson 102,第102課,P;K;U;M;F;J;D;O;I;B;S;R;W;H,P;K;J;D;U;B;W;H;O,B;D;F;H;I;J;K;M;O;P;R;S;U;W,u530f,匏,U+530F,,,KSPRU,KU,paau4,gourd; musical instrument,1,2,6,2,0.8,12,cj-101,10,
cj-102,cangjie,2,102,Lesson 102,第102課,P;K;U;M;F;J;D;O;I;B;S;R;W;H,P;K;J;D;U;B;W;H;O,B;D;F;H;I;J;K;M;O;P;R;S;U;W,u5310,匐,U+5310,,,PMRW,PW,fuk6,fall prostrate; crawl,1,2,6,2,0.8,12,cj-101,10,
cj-102,cangjie,2,102,Lesson 102,第102課,P;K;U;M;F;J;D;O;I;B;S;R;W;H,P;K;J;D;U;B;W;H;O,B;D;F;H;I;J;K;M;O;P;R;S;U;W,u5315,匕,U+5315,,,UH,UH,bei3,"spoon, ladle; knife, dirk",1,2,6,2,0.8,12,cj-101,10,
cj-102,cangjie,2,102,Lesson 102,第102課,P;K;U;M;F;J;D;O;I;B;S;R;W;H,P;K;J;D;U;B;W;H;O,B;D;F;H;I;J;K;M;O;P;R;S;U;W,u5316,化,U+5316,,,OP,OP,faa3,"change, convert, reform; -ize",1,2,6,2,0.8,12,cj-101,10,
cj-103,cangjie,2,103,Lesson 103,第103課,L;M;P;V;W;A;O;S;D;B;Y;H;N;G,L;P;W;A;M;V;S;D;B;N;G,A;B;D;G;H;L;M;N;O;P;S;V;W;Y,u5317,北,U+5317,,,LMP,LP,bak1,north; northern; northward,1,2,6,2,0.8,12,cj-102,10,
cj-103,cangjie,2,103,Lesson 103,第103課,L;M;P;V;W;A;O;S;D;B;Y;H;N;G,L;P;W;A;M;V;S;D;B;N;G,A;B;D;G;H;L;M;N;O;P;S;V;W;Y,u5318,匘,U+5318,,,PVVW,PW,nou5,the brain,1,2,6,2,0.8,12,cj-102,10,
cj-103,cangjie,2,103,Lesson 103,第103課,L;M;P;V;W;A;O;S;D;B;Y;H;N;G,L;P;W;A;M;V;S;D;B;N;G,A;B;D;G;H;L;M;N;O;P;S;V;W;Y,u5319,匙,U+5319,,,AOP,AP,ci4,spoon; surname,1,2,6,2,0.8,12,cj-102,10,
cj-103,cangjie,2,103,Lesson 103,第103課,L;M;P;V;W;A;O;S;D;B;Y;H;N;G,L;P;W;A;M;V;S;D;B;N;G,A;B;D;G;H;L;M;N;O;P;S;V;W;Y,u531a,匚,U+531A,,,MV,MV,fong1,box; Kangxi radical 22,1,2,6,2,0.8,12,cj-102,10,
cj-103,cangjie,2,103,Lesson 103,第103課,L;M;P;V;W;A;O;S;D;B;Y;H;N;G,L;P;W;A;M;V;S;D;B;N;G,A;B;D;G;H;L;M;N;O;P;S;V;W;Y,u531c,匜,U+531C,,,SPD,SD,ji4,basin; container for wine,1,2,6,2,0.8,12,cj-102,10,
cj-103,cangjie,2,103,Lesson 103,第103課,L;M;P;V;W;A;O;S;D;B;Y;H;N;G,L;P;W;A;M;V;S;D;B;N;G,A;B;D;G;H;L;M;N;O;P;S;V;W;Y,u531d,匝,U+531D,,,SLB,SB,zaap3,full circle; encircle,1,2,6,2,0.8,12,cj-102,10,
cj-103,cangjie,2,103,Lesson 103,第103課,L;M;P;V;W;A;O;S;D;B;Y;H;N;G,L;P;W;A;M;V;S;D;B;N;G,A;B;D;G;H;L;M;N;O;P;S;V;W;Y,u531f,匟,U+531F,,,SYHN,SN,kong3,divan for two persons,1,2,6,2,0.8,12,cj-102,10,
cj-103,cangjie,2,103,Lesson 103,第103課,L;M;P;V;W;A;O;S;D;B;Y;H;N;G,L;P;W;A;M;V;S;D;B;N;G,A;B;D;G;H;L;M;N;O;P;S;V;W;Y,u5320,匠,U+5320,,,SHML,SL,zoeng6,"craftsman, artisan; workman",1,2,6,2,0.8,12,cj-102,10,
cj-103,cangjie,2,103,Lesson 103,第103課,L;M;P;V;W;A;O;S;D;B;Y;H;N;G,L;P;W;A;M;V;S;D;B;N;G,A;B;D;G;H;L;M;N;O;P;S;V;W;Y,u5321,匡,U+5321,,,SMG,SG,hong1,"correct, restore, revise",1,2,6,2,0.8,12,cj-102,10,
cj-103,cangjie,2,103,Lesson 103,第103課,L;M;P;V;W;A;O;S;D;B;Y;H;N;G,L;P;W;A;M;V;S;D;B;N;G,A;B;D;G;H;L;M;N;O;P;S;V;W;Y,u5323,匣,U+5323,,,SWL,SL,haap6,"small box, case, coffer",1,2,6,2,0.8,12,cj-102,10,
cj-104,cangjie,2,104,Lesson 104,第104課,S;K;Q;N;O;L;M;Y;J;E;G;R;C;H;B;T,S;N;O;Y;G;J;C;T,B;C;E;G;H;J;K;L;M;N;O;Q;R;S;T;Y,u5326,匦,U+5326,,,SKQN,SN,gwai2,"small box; chest, casket",1,2,6,2,0.8,12,cj-103,10,
cj-104,cangjie,2,104,Lesson 104,第104課,S;K;Q;N;O;L;M;Y;J;E;G;R;C;H;B;T,S;N;O;Y;G;J;C;T,B;C;E;G;H;J;K;L;M;N;O;Q;R;S;T;Y,u5327,匧,U+5327,,,SKOO,SO,haap6,a trunk; a portfolio,1,2,6,2,0.8,12,cj-103,10,
cj-104,cangjie,2,104,Lesson 104,第104課,S;K;Q;N;O;L;M;Y;J;E;G;R;C;H;B;T,S;N;O;Y;G;J;C;T,B;C;E;G;H;J;K;L;M;N;O;Q;R;S;T;Y,u532a,匪,U+532A,,,SLMY,SY,fei2,"bandits, robbers, gangsters",1,2,6,2,0.8,12,cj-103,10,
cj-104,cangjie,2,104,Lesson 104,第104課,S;K;Q;N;O;L;M;Y;J;E;G;R;C;H;B;T,S;N;O;Y;G;J;C;T,B;C;E;G;H;J;K;L;M;N;O;Q;R;S;T;Y,u532d,匭,U+532D,,,SJJN,SN,gwai2,"small box; chest, casket",1,2,6,2,0.8,12,cj-103,10,
cj-104,cangjie,2,104,Lesson 104,第104課,S;K;Q;N;O;L;M;Y;J;E;G;R;C;H;B;T,S;N;O;Y;G;J;C;T,B;C;E;G;H;J;K;L;M;N;O;Q;R;S;T;Y,u532e,匮,U+532E,,,SLMO,SO,gwai6,to lack,1,2,6,2,0.8,12,cj-103,10,
cj-104,cangjie,2,104,Lesson 104,第104課,S;K;Q;N;O;L;M;Y;J;E;G;R;C;H;B;T,S;N;O;Y;G;J;C;T,B;C;E;G;H;J;K;L;M;N;O;Q;R;S;T;Y,u532f,匯,U+532F,,,SEOG,SG,wui6,"a concourse; to flow together, gather together; (same as 滙) to remit money",1,2,6,2,0.8,12,cj-103,10,
cj-104,cangjie,2,104,Lesson 104,第104課,S;K;Q;N;O;L;M;Y;J;E;G;R;C;H;B;T,S;N;O;Y;G;J;C;T,B;C;E;G;H;J;K;L;M;N;O;Q;R;S;T;Y,u5330,匰,U+5330,,,SRRJ,SJ,daan1,utensils used anciently in ancestral temples,1,2,6,2,0.8,12,cj-103,10,
cj-104,cangjie,2,104,Lesson 104,第104課,S;K;Q;N;O;L;M;Y;J;E;G;R;C;H;B;T,S;N;O;Y;G;J;C;T,B;C;E;G;H;J;K;L;M;N;O;Q;R;S;T;Y,u5331,匱,U+5331,,,SLMC,SC,gwai6,to lack,1,2,6,2,0.8,12,cj-103,10,
cj-104,cangjie,2,104,Lesson 104,第104課,S;K;Q;N;O;L;M;Y;J;E;G;R;C;H;B;T,S;N;O;Y;G;J;C;T,B;C;E;G;H;J;K;L;M;N;O;Q;R;S;T;Y,u5333,匳,U+5333,,,SOMO,SO,lim4,ladies toilet case with mirror,1,2,6,2,0.8,12,cj-103,10,
cj-104,cangjie,2,104,Lesson 104,第104課,S;K;Q;N;O;L;M;Y;J;E;G;R;C;H;B;T,S;N;O;Y;G;J;C;T,B;C;E;G;H;J;K;L;M;N;O;Q;R;S;T;Y,u5334,匴,U+5334,,,SHBT,ST,syun3,"an ancient, bamboo hat box",1,2,6,2,0.8,12,cj-103,10,
cj-105,cangjie,2,105,Lesson 105,第105課,S;G;W;C;T;O;X;K;M;R;A;V;H;B,S;C;X;K;R;V;B,A;B;C;G;H;K;M;O;R;S;T;V;W;X,u5335,匵,U+5335,,,SGWC,SC,duk6,case; casket,1,2,6,2,0.8,12,cj-104,10,
cj-105,cangjie,2,105,Lesson 105,第105課,S;G;W;C;T;O;X;K;M;R;A;V;H;B,S;C;X;K;R;V;B,A;B;C;G;H;K;M;O;R;S;T;V;W;X,u5336,匶,U+5336,,,STOX,SX,gau3,a coffin containing a corpse,1,2,6,2,0.8,12,cj-104,10,
cj-105,cangjie,2,105,Lesson 105,第105課,S;G;W;C;T;O;X;K;M;R;A;V;H;B,S;C;X;K;R;V;B,A;B;C;G;H;K;M;O;R;S;T;V;W;X,u5339,匹,U+5339,,,SC,SC,pat1,bolt of cloth; counter for horses,1,2,6,2,0.8,12,cj-104,10,
cj-105,cangjie,2,105,Lesson 105,第105課,S;G;W;C;T;O;X;K;M;R;A;V;H;B,S;C;X;K;R;V;B,A;B;C;G;H;K;M;O;R;S;T;V;W;X,u533a,区,U+533A,,,SK,SK,keoi1,"area, district, region, ward",1,2,6,2,0.8,12,cj-104,10,
cj-105,cangjie,2,105,Lesson 105,第105課,S;G;W;C;T;O;X;K;M;R;A;V;H;B,S;C;X;K;R;V;B,A;B;C;G;H;K;M;O;R;S;T;V;W;X,u533b,医,U+533B,,,SOK,SK,ji1,"cure, heal; doctor, medical",1,2,6,2,0.8,12,cj-104,10,
cj-105,cangjie,2,105,Lesson 105,第105課,S;G;W;C;T;O;X;K;M;R;A;V;H;B,S;C;X;K;R;V;B,A;B;C;G;H;K;M;O;R;S;T;V;W;X,u533c,匼,U+533C,,,SOMR,SR,hap6,"place in Ruìchéng county, Shānxī; ancient term for a scholar's cap",1,2,6,2,0.8,12,cj-104,10,
cj-105,cangjie,2,105,Lesson 105,第105課,S;G;W;C;T;O;X;K;M;R;A;V;H;B,S;C;X;K;R;V;B,A;B;C;G;H;K;M;O;R;S;T;V;W;X,u533d,匽,U+533D,,,SAV,SV,jin2,"to hide, to secrete, to repress; to bend",1,2,6,2,0.8,12,cj-104,10,
cj-105,cangjie,2,105,Lesson 105,第105課,S;G;W;C;T;O;X;K;M;R;A;V;H;B,S;C;X;K;R;V;B,A;B;C;G;H;K;M;O;R;S;T;V;W;X,u533e,匾,U+533E,,,SHSB,SB,bin2,"flat, round split-bamboo contain",1,2,6,2,0.8,12,cj-104,10,
cj-105,cangjie,2,105,Lesson 105,第105課,S;G;W;C;T;O;X;K;M;R;A;V;H;B,S;C;X;K;R;V;B,A;B;C;G;H;K;M;O;R;S;T;V;W;X,u533f,匿,U+533F,,,STKR,SR,nik1,hide; go into hiding,1,2,6,2,0.8,12,cj-104,10,
cj-105,cangjie,2,105,Lesson 105,第105課,S;G;W;C;T;O;X;K;M;R;A;V;H;B,S;C;X;K;R;V;B,A;B;C;G;H;K;M;O;R;S;T;V;W;X,u5340,區,U+5340,,,SRRR,SR,keoi1,"area, district, region, ward; surname",1,2,6,2,0.8,12,cj-104,10,
cj-106,cangjie,2,106,Lesson 106,第106課,J;N;H;T;K;O;F;Q,J;N;H;T;K;O;F;Q,F;H;J;K;N;O;Q;T,u5341,十,U+5341,,,J,J,sap6,"ten, tenth; complete; perfect",1,2,6,2,0.8,12,cj-105,10,
cj-106,cangjie,2,106,Lesson 106,第106課,J;N;H;T;K;O;F;Q,J;N;H;T;K;O;F;Q,F;H;J;K;N;O;Q;T,u5342,卂,U+5342,,,NJ,NJ,seon3,to fly rapidly,1,2,6,2,0.8,12,cj-105,10,
cj-106,cangjie,2,106,Lesson 106,第106課,J;N;H;T;K;O;F;Q,J;N;H;T;K;O;F;Q,F;H;J;K;N;O;Q;T,u5343,千,U+5343,,,HJ,HJ,cin1,"thousand; many, numerous; very; (Cant.) a cheater, swindler",1,2,6,2,0.8,12,cj-105,10,
cj-106,cangjie,2,106,Lesson 106,第106課,J;N;H;T;K;O;F;Q,J;N;H;T;K;O;F;Q,F;H;J;K;N;O;Q;T,u5344,卄,U+5344,,,JJ,JJ,nim6,"twenty, twentieth",1,2,6,2,0.8,12,cj-105,10,
cj-106,cangjie,2,106,Lesson 106,第106課,J;N;H;T;K;O;F;Q,J;N;H;T;K;O;F;Q,F;H;J;K;N;O;Q;T,u5345,卅,U+5345,,,TJ,TJ,saa1,"thirty, thirtieth",1,2,6,2,0.8,12,cj-105,10,
cj-106,cangjie,2,106,Lesson 106,第106課,J;N;H;T;K;O;F;Q,J;N;H;T;K;O;F;Q,F;H;J;K;N;O;Q;T,u5346,卆,U+5346,,,KNJ,KJ,zeot1,"soldier; servant; at last, finally",1,2,6,2,0.8,12,cj-105,10,
cj-106,cangjie,2,106,Lesson 106,第106課,J;N;H;T;K;O;F;Q,J;N;H;T;K;O;F;Q,F;H;J;K;N;O;Q;T,u5347,升,U+5347,,,HT,HT,sing1,"arise, go up; hoist; advance; hexagram ䷭",1,2,6,2,0.8,12,cj-105,10,
cj-106,cangjie,2,106,Lesson 106,第106課,J;N;H;T;K;O;F;Q,J;N;H;T;K;O;F;Q,F;H;J;K;N;O;Q;T,u5348,午,U+5348,,,OJ,OJ,ng5,seventh earthly branch,1,2,6,2,0.8,12,cj-105,10,
cj-106,cangjie,2,106,Lesson 106,第106課,J;N;H;T;K;O;F;Q,J;N;H;T;K;O;F;Q,F;H;J;K;N;O;Q;T,u5349,卉,U+5349,,,JT,JT,wai2,general term for plants; myriads,1,2,6,2,0.8,12,cj-105,10,
cj-106,cangjie,2,106,Lesson 106,第106課,J;N;H;T;K;O;F;Q,J;N;H;T;K;O;F;Q,F;H;J;K;N;O;Q;T,u534a,半,U+534A,,,FQ,FQ,bun3,half,1,2,6,2,0.8,12,cj-105,10,
