character,language,reading,usage,word_example,is_default_for_display,source,source_property,review_status
琢,zh-Hant-TW,zhuó,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
窖,yue-HK,gaau3,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
窖,zh-Hant-TW,jiào,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
窖,zh-Hant-TW,zào,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
絮,yue-HK,seoi5,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
絮,yue-HK,seoi6,mandarin-mapping:xù,,false,unicode-unihan-17@17.0.0:kSMSZD2003Readings,kSMSZD2003Readings,source-attested-unreviewed
絮,zh-Hant-TW,xù,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
絮,zh-Hant-TW,chù,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
絮,zh-Hant-TW,nǜ,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
絮,zh-Hant-TW,nà,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
裂,yue-HK,lit6,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
裂,zh-Hant-TW,liè,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
裂,zh-Hant-TW,liě,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
跚,yue-HK,saan1,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
跚,zh-Hant-TW,shān,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
廈,yue-HK,haa6,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
廈,zh-Hant-TW,shà,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
廈,zh-Hant-TW,xià,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
瑕,yue-HK,haa4,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
瑕,zh-Hant-TW,xiá,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
肆,yue-HK,si3,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
肆,yue-HK,sei3,mandarin-mapping:sì,,false,unicode-unihan-17@17.0.0:kSMSZD2003Readings,kSMSZD2003Readings,source-attested-unreviewed
肆,zh-Hant-TW,sì,,,false,unicode-unihan-17@17.0.0:kMandarin,kMandarin,source-attested-unreviewed
肆,zh-Hant-TW,tì,,,false,unicode-unihan-17@17.0.0:kHanyuPinyin,kHanyuPinyin,source-attested-unreviewed
箕,yue-HK,gei1,,,false,unicode-unihan-17@17.0.0:kCantonese,kCantonese,source-attested-unreviewed
