character,ids,top_level_operator,structure,components,component_count,source,source_commit,confidence,review_status,license
甚,⿱&CDP-88C8;匹,⿱,top-bottom,&CDP-88C8;|匹,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
迪,⿺辶由,⿺,surround,辶|由,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
液,⿰氵夜,⿰,left-right,氵|夜,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
莫,⿱艹旲,⿱,top-bottom,艹|旲,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
蜓,⿰虫廷,⿰,left-right,虫|廷,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
跡,⿰𧾷亦,⿰,left-right,𧾷|亦,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
載,⿹𢦏車,⿹,surround,𢦏|車,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
蜻,⿰虫青,⿰,left-right,虫|青,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
豔,⿰豐盍,⿰,left-right,豐|盍,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
犯,⿰犭㔾,⿰,left-right,犭|㔾,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
辛,辛,,single,辛,1,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
咪,⿰口米,⿰,left-right,口|米,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
姨,⿰女夷,⿰,left-right,女|夷,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
迫,⿺辶白,⿺,surround,辶|白,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
徐,⿰彳余,⿰,left-right,彳|余,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
紋,⿰糸文,⿰,left-right,糸|文,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
素,⿱龶糸,⿱,top-bottom,龶|糸,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
蝶,⿰虫枼,⿰,left-right,虫|枼,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
諸,⿰言者,⿰,left-right,言|者,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
踏,⿰𧾷沓,⿰,left-right,𧾷|沓,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
駝,⿰馬它,⿰,left-right,馬|它,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
警,⿱敬言,⿱,top-bottom,敬|言,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
斧,⿱父斤,⿱,top-bottom,父|斤,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
股,⿰⺼殳,⿰,left-right,⺼|殳,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
財,⿰貝才,⿰,left-right,貝|才,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
敗,⿰貝攵,⿰,left-right,貝|攵,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
粗,⿰米且,⿰,left-right,米|且,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
牌,⿰片卑,⿰,left-right,片|卑,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
誠,⿰言成,⿰,left-right,言|成,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
飾,⿸⿰飠𠂉巾,⿸,surround,飠|𠂉|巾,3,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
漫,⿰氵曼,⿰,left-right,氵|曼,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
膠,⿰⺼翏,⿰,left-right,⺼|翏,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
鵑,⿰肙鳥,⿰,left-right,肙|鳥,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
坑,⿰土亢,⿰,left-right,土|亢,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
供,⿰亻共,⿰,left-right,亻|共,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
固,⿴囗古,⿴,surround,囗|古,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
肯,⿱止&CDP-8958;,⿱,top-bottom,止|&CDP-8958;,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
昨,⿰日乍,⿰,left-right,日|乍,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
若,⿱艹右,⿱,top-bottom,艹|右,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
茶,⿱艹⿱𠆢朩,⿱,top-bottom,艹|𠆢|朩,3,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
偷,⿰亻俞,⿰,left-right,亻|俞,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
終,⿰糸冬,⿰,left-right,糸|冬,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
軟,⿰車欠,⿰,left-right,車|欠,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
軸,⿰車由,⿰,left-right,車|由,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
慌,⿰忄荒,⿰,left-right,忄|荒,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
嫩,⿰女敕,⿰,left-right,女|敕,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
毅,⿰豙殳,⿰,left-right,豙|殳,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
嚇,⿰口赫,⿰,left-right,口|赫,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
燭,⿰火蜀,⿰,left-right,火|蜀,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
齡,⿰齒令,⿰,left-right,齒|令,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
岡,⿵冂&CDP-8CC7;,⿵,surround,冂|&CDP-8CC7;,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
郁,⿰有⻏,⿰,left-right,有|⻏,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
逃,⿺辶兆,⿺,surround,辶|兆,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
婦,⿰女帚,⿰,left-right,女|帚,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
傾,⿰亻頃,⿰,left-right,亻|頃,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
嗡,⿰口翁,⿰,left-right,口|翁,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
聖,⿽呈耳,,single,⿽|呈|耳,3,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
碧,⿱珀石,⿱,top-bottom,珀|石,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
歐,⿰區欠,⿰,left-right,區|欠,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
霞,⿱雨叚,⿱,top-bottom,雨|叚,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
樸,⿰木菐,⿰,left-right,木|菐,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
串,串,,single,串,1,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
戒,⿹戈廾,⿹,surround,戈|廾,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
咬,⿰口交,⿰,left-right,口|交,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
欲,⿰谷欠,⿰,left-right,谷|欠,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
陷,⿰⻖臽,⿰,left-right,⻖|臽,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
惡,⿱亞心,⿱,top-bottom,亞|心,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
紫,⿱此糸,⿱,top-bottom,此|糸,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
閏,⿵門王,⿵,surround,門|王,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
網,⿰糸罔,⿰,left-right,糸|罔,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
稿,⿰禾高,⿰,left-right,禾|高,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
丟,⿱一去,⿱,top-bottom,一|去,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
帆,⿰巾凡,⿰,left-right,巾|凡,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
協,⿰十劦,⿰,left-right,十|劦,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
眉,⿸𠃜目,⿸,surround,𠃜|目,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
倉,⿴合𠁣,⿴,surround,合|𠁣,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
茫,⿱艹汒,⿱,top-bottom,艹|汒,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
喀,⿰口客,⿰,left-right,口|客,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
搞,⿰扌高,⿰,left-right,扌|高,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
詳,⿰言羊,⿰,left-right,言|羊,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
幕,⿱莫巾,⿱,top-bottom,莫|巾,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
綿,⿰糸帛,⿰,left-right,糸|帛,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
撿,⿰扌僉,⿰,left-right,扌|僉,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
頸,⿰巠頁,⿰,left-right,巠|頁,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
鍛,⿰金段,⿰,left-right,金|段,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
斤,斤,,single,斤,1,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
召,⿱刀口,⿱,top-bottom,刀|口,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
谷,谷,,single,谷,1,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
郎,⿰良⻏,⿰,left-right,良|⻏,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
啟,⿰启攵,⿰,left-right,启|攵,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
斜,⿰余斗,⿰,left-right,余|斗,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
尋,⿴寻&CDP-8CFA;,⿴,surround,寻|&CDP-8CFA;,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
替,⿱㚘曰,⿱,top-bottom,㚘|曰,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
飽,⿰飠包,⿰,left-right,飠|包,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
夢,⿱⿳艹⺫冖夕,⿱,top-bottom,艹|⺫|冖|夕,4,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
榨,⿰木窄,⿰,left-right,木|窄,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
廢,⿸广發,⿸,surround,广|發,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
憐,⿰忄粦,⿰,left-right,忄|粦,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
潮,⿰氵朝,⿰,left-right,氵|朝,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
蝴,⿰虫胡,⿰,left-right,虫|胡,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
膽,⿰⺼詹,⿰,left-right,⺼|詹,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
蠟,⿰虫巤,⿰,left-right,虫|巤,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
鑼,⿰金羅,⿰,left-right,金|羅,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
川,川,,single,川,1,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
狂,⿰犭王,⿰,left-right,犭|王,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
肚,⿰⺼土,⿰,left-right,⺼|土,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
捲,⿰扌卷,⿰,left-right,扌|卷,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
勃,⿰孛力,⿰,left-right,孛|力,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
屏,⿸尸并,⿸,surround,尸|并,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
皇,⿱白王,⿱,top-bottom,白|王,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
庭,⿸广廷,⿸,surround,广|廷,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
晏,⿱日安,⿱,top-bottom,日|安,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
悲,⿱非心,⿱,top-bottom,非|心,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
滋,⿰氵兹,⿰,left-right,氵|兹,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
漂,⿰氵票,⿰,left-right,氵|票,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
薄,⿱艹溥,⿱,top-bottom,艹|溥,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
瀝,⿰氵歷,⿰,left-right,氵|歷,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
灣,⿰氵彎,⿰,left-right,氵|彎,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
仰,⿰亻卬,⿰,left-right,亻|卬,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
吐,⿰口土,⿰,left-right,口|土,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
披,⿰扌皮,⿰,left-right,扌|皮,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
狠,⿰犭艮,⿰,left-right,犭|艮,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
鬍,⿱髟胡,⿱,top-bottom,髟|胡,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
浩,⿰氵告,⿰,left-right,氵|告,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
疼,⿸疒冬,⿸,surround,疒|冬,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
絃,⿰糸玄,⿰,left-right,糸|玄,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
閉,⿵門才,⿵,surround,門|才,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
渾,⿰氵軍,⿰,left-right,氵|軍,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
筍,⿱竹旬,⿱,top-bottom,竹|旬,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
善,⿻羊⿱䒑口,⿻,overlay,羊|䒑|口,3,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
蛛,⿰虫朱,⿰,left-right,虫|朱,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
罪,⿱罒非,⿱,top-bottom,罒|非,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
嘗,⿱𫩠旨,⿱,top-bottom,𫩠|旨,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
蜘,⿰虫知,⿰,left-right,虫|知,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
誕,⿰言延,⿰,left-right,言|延,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
鯨,⿰魚京,⿰,left-right,魚|京,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
轟,⿱車䡛,⿱,top-bottom,車|䡛,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
鑿,⿱𣫞金,⿱,top-bottom,𣫞|金,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
叭,⿰口八,⿰,left-right,口|八,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
汗,⿰氵干,⿰,left-right,氵|干,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
征,⿰彳正,⿰,left-right,彳|正,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
昌,⿱日曰,⿱,top-bottom,日|曰,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
咯,⿰口各,⿰,left-right,口|各,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
秧,⿰禾央,⿰,left-right,禾|央,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
偶,⿰亻禺,⿰,left-right,亻|禺,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
崗,⿱山岡,⿱,top-bottom,山|岡,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
掏,⿰扌匋,⿰,left-right,扌|匋,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
梁,⿱&CDP-8DBC;木,⿱,top-bottom,&CDP-8DBC;|木,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
訪,⿰言方,⿰,left-right,言|方,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
溜,⿰氵留,⿰,left-right,氵|留,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
躲,⿰身朵,⿰,left-right,身|朵,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
稼,⿰禾家,⿰,left-right,禾|家,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
雕,⿰周隹,⿰,left-right,周|隹,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
駱,⿰馬各,⿰,left-right,馬|各,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
濤,⿰氵壽,⿰,left-right,氵|壽,2,chise-ids-ucs-basic,352e13378e411c322cfa16bfd7a6d21d670d7eca,source-attested,unreviewed,GPL-2.0-or-later
